RID;PLZ;City;Material ID
45400;1202;Genève;4,5,36,9,19,20,24,25
45420;1202;Genève;4,5,36,9,20,24
45427;1202;Genève;4,5,36,9,12,19,20,24
45434;1202;Genève;4,5,36,9,12,19,20,24
45442;1202;Genève;4,5,36,9,19,20,24
45454;1202;Genève;4,5,36,9,19,20,24,25
45455;1202;Genève;4,5,36,9,19,20,24,25
45458;1202;Genève;4,5,36,9,20,24
45460;1202;Genève;4,5,36,9,19,20,24
45483;1202;Genève;4,5,36,9,24,25
45487;1202;Genève;4,5,36,9,19,20,24,25
45501;1202;Genève;4,5,36,9,19,24,25
45503;1202;Genève;36,12
45560;1202;Genève;25
45561;1202;Genève;25
45562;1202;Genève;25
45563;1202;Genève;25
45564;1202;Genève;25
45565;1202;Genève;25
45566;1202;Genève;25
45567;1202;Genève;25
45568;1202;Genève;25
45574;1202;Genève;25
47394;1202;Genève;5,34,19,37,17,30,20,29
18512;1203;Genève;5,28,37,17,30,20,29
25157;1203;Genève;25
28474;1203;Genève;5,20
28481;1203;Genève;5,20
29235;1203;Genève;5,28,37,17,30,20,29
29240;1203;Genève;5,28,37,17,30,20,29
29242;1203;Genève;5,28,37,17,30,20,29
29264;1203;Genève;5,28,37,17,30,20,29
30538;1203;Genève;4,5,20
39236;1203;Genève;5,20
39281;1203;Genève;5,20
45389;1203;Genève;4,5,36,9,20,24,25
45392;1203;Genève;4,5,36,9,19,20,24,25
45397;1203;Genève;4,5,36,9,19,20,24,25
45399;1203;Genève;4,5,36,9,19,20,24,25
45408;1203;Genève;4,5,36,9,19,20,24,25
45411;1203;Genève;4,5,9,19,20,24
45414;1203;Genève;4,5,36,9,12,19,20,24
45419;1203;Genève;4,5,36,9,12,19,20,24
45424;1203;Genève;4,5,36,9,19,20,24,25
45428;1203;Genève;12
45437;1203;Genève;9,20
45456;1203;Genève;4,5,36,9,19,24
45457;1203;Genève;4,5,36,9,19,24,25
45464;1203;Genève;4,5,36,9,24
45467;1203;Genève;4,5,36,9,19,20,24,25
45468;1203;Genève;4,5,36,9,12,19,20,24
45480;1203;Genève;4,5,36,9,12,19,20,24
45489;1203;Genève;4,5,36,9,19,20,24
45493;1203;Genève;4,5,36,9,19,20,24,25
45496;1203;Genève;4,5,36,9,19,20,24,25
45498;1203;Genève;9,20
45500;1203;Genève;12
45504;1203;Genève;4,5,36,9,12,19,20,24,25
45556;1203;Genève;25
45557;1203;Genève;25
45558;1203;Genève;25
45559;1203;Genève;25
47370;1203;Genève;5,34,28,19,37,17,30,20,29
21497;1204;Genève;20
23729;1204;Genève;25
29249;1204;Genève;5,28,37,17,30,20,29
43366;1204;Genève;5,20
45373;1204;Genève;5,20
45383;1204;Genève;4,9,20,24
45387;1204;Genève;4,5,36,9,19,20,24
45398;1204;Genève;4,5,36,9,19,20,24
45404;1204;Genève;4,9,20,24
45406;1204;Genève;9,20
45409;1204;Genève;9,12,20
45416;1204;Genève;4,5,36,9,12,20,24,25
45441;1204;Genève;4,36,9,24,25
45466;1204;Genève;4,9,20,24
45471;1204;Genève;4,5,36,9,19,24
45484;1204;Genève;4,5,36,9,19,20,24,25
45491;1204;Genève;4,5,36,9,19,20,24,25
45499;1204;Genève;4,9,12,20,24
45505;1204;Genève;4,5,9,20,24
45554;1204;Genève;25
45555;1204;Genève;25
47375;1204;Genève;5,34,19,37,17,30,20,29
48172;1204;Genève;5,19,20
23727;1205;Genève;25
28476;1205;Genève;5,20
28479;1205;Genève;5,20
29243;1205;Genève;5,28,37,17,30,20,29
29245;1205;Genève;5,28,37,17,30,20,29
29246;1205;Genève;5,28,37,17,30,20,29
29247;1205;Genève;5,28,37,17,30,20,29
31188;1205;Genève;5,20
39220;1205;Genève;5,20
45377;1205;Genève;4,9,20,24
45380;1205;Genève;4,5,36,9,19,20,24
45385;1205;Genève;9,20
45412;1205;Genève;4,5,36,9,24,25
45418;1205;Genève;4,5,36,9,19,20,24,25
45423;1205;Genève;4,5,36,9,19,20,24,25
45452;1205;Genève;4,9,12,20,24
45465;1205;Genève;4,5,36,9,19,20,24,25
45475;1205;Genève;4,5,36,9,24,25
45497;1205;Genève;4,5,36,9,24,25
45507;1205;Genève;4,5,36,9,20,24
45546;1205;Genève;25
45547;1205;Genève;25
45548;1205;Genève;25
45549;1205;Genève;25
45550;1205;Genève;25
45551;1205;Genève;25
45552;1205;Genève;25
45553;1205;Genève;25
47373;1205;Genève;5,34,28,19,37,17,30,20,29
47379;1205;Genève;5,34,28,19,37,17,30,20,29
18410;1206;Genève;5,28,37,17,30,20,29
29252;1206;Genève;5,28,37,17,30,20,29
39868;1206;Genève;20
45378;1206;Genève;4,36,9,19,20,24
45391;1206;Genève;4,5,36,9,24
45395;1206;Genève;4,5,36,9,19,20,24
45403;1206;Genève;4,5,36,9,19,20,24,25
45425;1206;Genève;4,5,36,9,20,24,25
45430;1206;Genève;4,5,9,24,25
45436;1206;Genève;4,5,36,9,19,20,24,25
45439;1206;Genève;4,5,36,9,19,20,24
45462;1206;Genève;4,5,36,9,19,20,24,25
45472;1206;Genève;4,5,36,9,19,20,24
45473;1206;Genève;4,5,36,9,19,20,24,25
45542;1206;Genève;25
45543;1206;Genève;25
45544;1206;Genève;25
45545;1206;Genève;25
47369;1206;Genève;5,34,28,19,37,17,30,20,29
47389;1206;Genève;5,34,28,19,37,17,30,20,29
4321;1207;Onex;4,5,9,19,14,3,20,24,25
18440;1207;Genève;5,28,37,17,30,20,29
28475;1207;Genève;5,20
28478;1207;Genève;5,20
29251;1207;Genève;5,28,37,17,30,20,29
45402;1207;Genève;4,36,9,19,20,24,25
45429;1207;Genève;4,9,12,20,24
45431;1207;Genève;4,5,36,9,20,24,25
45476;1207;Genève;4,5,36,9,24
45495;1207;Genève;4,5,36,9,19,20,24
45537;1207;Genève;25
45538;1207;Genève;25
45539;1207;Genève;25
45540;1207;Genève;25
45541;1207;Genève;25
47374;1207;Genève;5,34,28,19,37,17,30,20,29
47395;1207;Genève;5,34,28,19,37,17,30,20,29
23724;1208;Genève;25
28473;1208;Genève;5,20
39848;1208;Genève;20
45381;1208;Genève;4,5,36,9,19,20,24,25
45396;1208;Genève;4,5,36,9,19,20,24,25
45401;1208;Genève;4,36,9,19,20,24,25
45407;1208;Genève;36,12
45422;1208;Genève;4,5,36,9,19,20,24,25
45426;1208;Genève;4,5,36,9,19,20,24,25
45432;1208;Genève;4,5,36,9,24,25
45447;1208;Genève;4,5,9,19,24
45532;1208;Genève;25
45533;1208;Genève;25
45534;1208;Genève;25
45535;1208;Genève;25
45536;1208;Genève;25
19288;1209;Genève;20
28472;1209;Genève;5,20
35393;1209;Genève;20
41502;1209;Genève;5,6,28,37,17,30,20
45384;1209;Genève;4,5,36,9,12,19,20,24
45435;1209;Genève;4,5,36,9,19,20,24,25
45445;1209;Genève;4,5,36,9,19,20,24,25
45450;1209;Genève;4,5,36,9,19,20,24,25
45453;1209;Genève;4,5,36,9,12,19,20,24
45477;1209;Genève;4,5,36,9,19,20,24,25
45481;1209;Genève;4,5,36,9,19,20,24,25
45528;1209;Genève;25
45529;1209;Genève;25
45530;1209;Genève;25
45531;1209;Genève;25
47391;1209;Genève;5,34,19,37,17,30,20,29
39132;1211;Genève;5,20
45371;1211;Genève;5,20
45372;1211;Genève;4,9,20
47366;1211;Genève;5,34,28,19,37,17,30,20,29
7161;1212;Grand-Lancy;4,5,9,11,19,3,20,24,25
7162;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
7174;1212;Lancy;4,5,9,19,3,20,24,25
7176;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
7177;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
7178;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
7179;1212;Grand-Lancy;4,5,9,19,3,20,24,25
7180;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
7181;1212;Lancy;4,5,9,19,14,3,20,24,25
7182;1212;Grand-Lancy;4,5,9,19,14,3,20,24,25
21210;1212;Grand-Lancy;20
25541;1212;Grand-Lancy;4,5,9,14,3,20,24,25
25935;1212;Grand-Lancy;4,5,9,14,3,20,24,25
29237;1212;Grand-Lancy;5,28,37,17,30,20,29
29238;1212;Grand-Lancy;5,28,37,17,30,20,29
47387;1212;Grand-Lancy;5,34,28,19,37,17,30,20,29
48170;1212;Grand-Lancy;5,19,20
4319;1213;Onex;4,5,9,19,14,3,20,24,25
4320;1213;Onex;4,5,9,19,14,3,20,24,25
4322;1213;Onex;4,5,9,19,14,3,20,24
4323;1213;Onex;4,5,9,19,14,3,20,24
4324;1213;Onex;4,5,9,19,14,3,20,24,25
7163;1213;Petit-Lancy;4,5,9,19,3,20,24,25
7164;1213;Petit-Lancy;4,5,9,19,14,3,20,24,25
7166;1213;Petit-Lancy;4,5,9,19,14,3,20,24,25
7167;1213;Petit-Lancy;4,5,9,19,14,3,20,24,25
7168;1213;Petit-Lancy;4,5,9,19,14,3,20,24,25
7170;1213;Petit-Lancy;4,5,9,19,3,24,25
7171;1213;Petit-Lancy;2,4,5,9,19,3,20,24,25
21491;1213;Petit-Lancy;20
21563;1213;Onex;20
28606;1213;Petit-Lancy;5,20
28607;1213;Petit-Lancy;5,20
29234;1213;Onex;5,28,37,17,30,20,29
29236;1213;Petit-Lancy;5,28,37,17,30,20,29
30796;1213;Petit-Lancy;4,5,9,14,3,20,24,25
33077;1213;Onex;35,5,17,20,22
35382;1213;Onex;20
39058;1213;Petit-Lancy;5,20
39233;1213;Onex;5,20
41506;1213;Petit-Lancy;5,6,28,37,17,30,20
47386;1213;Petit-Lancy;5,34,28,19,37,17,30,20,29
7314;1214;Vernier;2,4,5,9,19,3,20,24,25
7315;1214;Vernier;2,19
7316;1214;Vernier;4,5,9,11,19,3,20,24
7318;1214;Vernier;4,9,19,3,20,24,25
7319;1214;Vernier;2,4,5,9,19,3,20,24,25
7321;1214;Vernier;4,9,20,24,25
7322;1214;Vernier;4,5,9,11,19,3,20,24,25
7323;1214;Vernier;11
7324;1214;Vernier;4,5,9,19,3,20,24,25
7325;1214;Vernier;4,5,9,19,3,20,24,25
7326;1214;Vernier;2,4,5,9,19,3,20,24,25
7327;1214;Vernier;4,5,9,19,3,20,24,25
7328;1214;Vernier;4,5,9,11,19,3,20,24,25
7329;1214;Vernier;4,5,9,11,19,3,20,24
19290;1214;Vernier;20
29259;1214;Vernier;5,28,37,17,30,20,29
29260;1214;Vernier;5,28,37,17,30,20,29
39215;1214;Vernier;5,20
43495;1214;Vernier;5,20
47392;1214;Vernier;5,34,19,37,17,30,20,29
47829;1214;Vernier;5,20
47367;1215;Genève 15 Aéroport;5,34,19,37,17,30,20,29
18445;1216;Cointrin;20
21515;1216;Cointrin;20
7194;1217;Meyrin 1;2,10,11,16,18,3,22,23
7195;1217;Meyrin 1;9,11
7196;1217;Meyrin 1;9,11,3,20
7197;1217;Meyrin 1;4,5,9,11,3,20,24
7198;1217;Meyrin 1;9,11,3,20
7199;1217;Meyrin 1;9
7200;1217;Meyrin 1;5,9,11,3,20,25
7201;1217;Meyrin 1;9,20
7203;1217;Meyrin 1;9,11,3,20
7206;1217;Meyrin 1;9,11,3,20,25
7210;1217;Meyrin 1;4,5,9,11,3,20,24,25
7212;1217;Meyrin 1;4,5,9,11,3,20,24
7213;1217;Meyrin 1;5,9,11,3,20
7215;1217;Meyrin 1;9,11
7216;1217;Meyrin 1;4,9,11,3,20,25
7217;1217;Meyrin 1;9,11,3,20,25
7220;1217;Meyrin 1;4,9,11,3,20
7223;1217;Meyrin 1;4,5,9,11,3,20,24
7224;1217;Meyrin 1;9,11,3
19639;1217;Meyrin;20
21212;1217;Meyrin;20
21586;1217;Meyrin;20
24107;1217;Meyrin;25
25538;1217;Meyrin;25
28567;1217;Meyrin;5,20
29257;1217;Meyrin;5,28,37,17,30,20,29
29258;1217;Meyrin;5,28,37,17,30,20,29
31990;1217;Meyrin;2,35,5,6,28,14,17,20,22,27,26
35377;1217;Meyrin;20
39872;1217;Meyrin;20
41505;1217;Meyrin;5,6,28,37,17,30,20
47382;1217;Meyrin;5,34,28,19,37,17,30,20,29
48173;1217;Meyrin;5,19,20
7135;1218;Le Grand-Saconnex;4,5,9,19,3,20,25
7137;1218;Le Grand-Saconnex;4,5,9,19,3,20,25
7139;1218;Le Grand-Saconnex;4,5,9,19,3,20,25
7140;1218;Le Grand-Saconnex;4,5,9,19,3,20,25
7143;1218;Le Grand-Saconnex;25
20367;1218;Le Grand-Saconnex;20
25162;1218;Le Grand-Saconnex;25
28543;1218;Le Grand-Saconnex;5,20
29262;1218;Le Grand-Saconnex;5,28,37,17,30,20,29
39219;1218;Le Grand-Saconnex;5,20
47378;1218;Le Grand-Saconnex;5,34,19,37,17,30,20,29
19609;1219;Châtelaine;20
29233;1219;Le Lignon;5,28,37,17,30,20,29
29261;1219;Châtelaine;5,28,37,17,30,20,29
35380;1219;Châtelaine;20
47381;1219;Le Lignon;5,34,19,37,17,30,20,29
41504;1220;Les Avanchets;5,6,28,37,17,30,20
6992;1222;Vésenaz;2,4,5,9,19,3,20,24,25
19291;1222;Vésenaz;20
29271;1222;Vésenaz;5,28,37,17,30,20,29
4027;1223;Cologny;4,5,9,19,14,3,20,24,25
6993;1223;Cologny;11,18,23
4006;1224;Chêne-Bougeries;4,5,9,19,14,3,20,24,25
4007;1224;Chêne-Bougeries;2,4,5,9,19,14,3,20,24,25
4008;1224;Chêne-Bougeries;4,9,14,3,20,24
4010;1224;Chêne-Bougeries;4,5,9,19,14,3,24,25
6966;1224;Chêne-Bougeries;4,9,3,20,24,25
25531;1224;Chêne-Bougeries;25
25558;1224;Chêne-Bougeries;25
29255;1224;Chêne-Bougeries;5,28,37,17,30,20,29
30787;1224;Chêne-Bougeries;4,5,9,19,14,3,20,24
35378;1224;Chêne-Bougeries;20
47380;1224;Chêne-Bougeries;5,34,19,37,17,30,20,29
6972;1225;Chêne-Bourg;9,25
6977;1225;Chêne-Bourg;4,5,9,19,3,20,24,25
19278;1225;Thônex;20
22137;1225;Chêne-Bourg;20
23567;1225;Chêne-Bourg;25
28422;1225;Chêne-Bourg;5,20
33139;1225;Chêne-Bourg;35,5,6,28,17,20
41507;1225;Chêne-Bourg;5,6,28,37,17,30,20
47371;1225;Chêne-Bourg;5,34,28,19,37,17,30,20,29
7276;1226;Thônex;4,5,9,11,19,18,3,20,22,23,24,25
7277;1226;Thônex;5,9,19,3,20
7278;1226;Thônex;4,5,9,3,20,24,25
7279;1226;Thônex;4,5,9,3,20,24
7280;1226;Thônex;4,5,9,3,20,24,25
7281;1226;Thônex;9,3
7282;1226;Thônex;25
7283;1226;Thônex;4,5,9,19,3,20,24
7285;1226;Thônex;4,5,9,19,3,20,24,25
7286;1226;Thônex;4,5,9,3,20,24
7287;1226;Thônex;5,9,3,20
7288;1226;Thônex;4,5,9,3,20,24,25
7289;1226;Thônex;4,20
7290;1226;Thônex;4,5,9,3,20,24
19279;1226;Thônex;20
19280;1226;Thônex;20
24604;1226;Thônex;25
24605;1226;Thônex;25
28681;1226;Thônex;5,20
29020;1226;Thônex;5,20
29256;1226;Thônex;5,28,37,17,30,20,29
30800;1226;Thônex;4,5,9,19,3,20,24
35385;1226;Thônex;20
47390;1226;Thônex;5,34,28,19,37,17,30,20,29
6930;1227;Carouge GE;1,2,4,5,6,28,9,10,11,19,14,17,18,3,20,21,22,23,24,25,27,26
6931;1227;Carouge GE;4,5,9,11,19,14,3,20,24
6932;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
6934;1227;Carouge GE;4,5,9,11,19,14,3,20,24
6935;1227;Carouge GE;4,5,9,11,19,14,3,20,24
6936;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
6938;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
6939;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
6940;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
6942;1227;Carouge GE;4,5,9,11,19,14,3,20,24
18334;1227;Les Acacias;20
25559;1227;Carouge GE;25
28421;1227;Carouge GE;5,20
29241;1227;Carouge GE;5,28,37,17,30,20,29
29244;1227;Carouge GE;5,28,37,17,30,20,29
29248;1227;Carouge GE;5,28,37,17,30,20,29
30504;1227;Carouge GE;4,5,20
33165;1227;Carouge GE;35,5,6,28,17,20
39221;1227;Les Acacias;5,20
39777;1227;Carouge GE;20
39846;1227;Carouge GE;20
41603;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41604;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41605;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41606;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41607;1227;Carouge GE;4,5,9,11,19,14,3,20,24,25
41608;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41609;1227;Carouge GE;4,5,9,11,19,14,3,20,24
41610;1227;Carouge GE;25
41611;1227;Carouge GE;25
41612;1227;Carouge GE;25
45410;1227;Genève;4,5,36,9,19,20,24,25
45438;1227;Genève;4,5,36,9,19,20,24,25
45444;1227;Genève;4,5,36,9,20,24
45451;1227;Genève;4,5,36,9,19,24,25
45459;1227;Genève;36,9
45470;1227;Genève;4,5,36,9,19,20,24,25
45478;1227;Genève;4,9,24
45485;1227;Genève;5,9
45527;1227;Genève;25
47365;1227;Carouge GE;5,34,19,37,17,30,20,29
47368;1227;Carouge GE;5,34,19,37,17,30,20,29
47397;1227;Carouge GE;5,34,28,19,37,17,30,20,29
7183;1228;Plan-les-Ouates;4,9,14,3,20,24,25
7234;1228;Plan-les-Ouates;4,5,9,3,20,24
7235;1228;Plan-les-Ouates;4,5,9,3,20,24
7236;1228;Plan-les-Ouates;4,5,9,3,20,24,25
7238;1228;Plan-les-Ouates;4,5,9,12,19,14,3,20,24,25
7239;1228;Plan-les-Ouates;4,5,9,3,20,24,25
7242;1228;Plan-les-Ouates;4,9,3,20,24,25
16832;1228;Plan-les-Ouates;20
29239;1228;Plan-les-Ouates;5,28,37,17,30,20,29
30798;1228;Plan-les-Ouates;4,9,14,3,20,24,25
30799;1228;Plan-les-Ouates;4,9,14,3,20,24
47388;1228;Plan-les-Ouates;5,34,28,19,37,17,30,20,29
4009;1231;Conches;4,5,9,19,14,3,20,24
7006;1232;Confignon;4,9,3,20,24,25
7007;1232;Confignon;2,4,5,9,11,19,3,20,24,25
7008;1232;Confignon;25
7009;1232;Confignon;4,9,3,20,24,25
7010;1232;Confignon;11,3
7011;1232;Confignon;11,3
7012;1232;Confignon;11,3
19458;1232;Confignon;4,9,3,20,24,25
29232;1232;Confignon;5,28,37,17,30,20,29
30792;1232;Confignon;5,9,11,19,3,20
30793;1232;Confignon;4,9,3,20,24,25
6921;1233;Bernex;4,5,9,11,19,14,3,20,24,25
6922;1233;Bernex;4,5,9,11,19,3,20,24,25
6923;1233;Bernex;4,35,5,9,11,19,3,20,24,25
6924;1233;Bernex;4,5,9,11,19,3,20,24,25
6926;1233;Bernex;4,5,9,11,19,3,20,24,25
6927;1233;Bernex;1,2,4,5,6,28,9,10,11,19,14,17,18,3,20,21,22,23,24,25,27,26
29231;1233;Bernex;5,28,37,17,30,20,29
30791;1233;Bernex;4,5,11,19,3,20,24
7354;1234;Veyrier;9,20
6943;1236;Cartigny;9,11
6947;1236;Cartigny;4,5,9,11,19,3,20,24,25
6948;1236;Cartigny;4,5,9,11,3,20,24,25
39778;1236;Cartigny;20
6893;1237;Avully;4,9,19,3,20,24,25
6896;1237;Avully;4,9,19,3,20,24,25
6986;1239;Collex;9,11
6988;1239;Collex;9
6989;1239;Collex;2,4,5,9,11,19,3,20,24,25
6990;1239;Collex;11
7252;1241;Puplinge;25
7253;1241;Puplinge;4,5,9,3,20,24
7254;1241;Puplinge;2,4,5,9,11,19,3,20,24
19084;1241;Puplinge;20
7261;1242;Satigny;4,5,9,11,19,3,20,24
7263;1242;Satigny;11
7265;1242;Satigny;4,5,9,11,3,20,24,25
7266;1242;Satigny;4,5,9,11,3,20,24,25
7267;1242;Satigny;5,9,11,3,20
7268;1242;Satigny;5,9,11,20
7269;1242;Satigny;5,9,11,20
7270;1242;Satigny;5,9,11,20
7271;1242;Satigny;9,11,3,20
7272;1242;Satigny;5,9,11,20
7273;1242;Satigny;5,9,11,14,3,20
8087;1242;Satigny;4,5,9,11,19,14,3,20,24
7249;1243;Presinge;4,5,9,19,14,3,20,24,27,26
7250;1243;Presinge;11
7251;1243;Presinge;9,3,20
6980;1244;Choulex;4,9,20
6982;1244;Choulex;4,5,9,11,19,14,3,20,24,25
6983;1244;Choulex;9,14,3,20
6984;1244;Choulex;9
30788;1244;Choulex;5,9,19,14,3,20
6991;1245;Collonge-Bellerive;2,4,5,9,11,19,3,20,24,25
19124;1245;Collonge-Bellerive;20
47393;1245;Collonge-Bellerive;5,34,28,19,37,17,30,20,29
7013;1246;Corsier GE;2,4,5,9,19,3,20,24,25
7014;1246;Corsier GE;9
6884;1247;Anières;4,9,3,20,24,25
6885;1247;Anières;2,4,5,9,19,3,20,24,25
6886;1247;Anières;9,3,20
18444;1247;Anières;20
7147;1248;Hermance;4,5,9,3,20,25
7145;1251;Gy;4,9,19,3,20,24
23805;1251;Gy;5,9,19,25
7185;1252;Meinier;2,4,5,9,19,14,3,20,24,25
7186;1252;Meinier;4,5,9,19,14,3,20,24
7187;1252;Meinier;9,19,14,3,20
7188;1252;Meinier;4,5,9,19,14,3,20,24
7190;1252;Meinier;4,9,14,3,20,24
7191;1252;Meinier;9,14,3,20
7192;1252;Meinier;9,14,3,20
7193;1252;Meinier;9,14,3,20
30797;1252;Meinier;9,14,3
42859;1253;Vandoeuvres;5,9,19,3,20,25
7148;1254;Jussy;2,4,5,9,19,3,20,24,25
7341;1255;Veyrier;4,9,14,3,20,24
7342;1255;Veyrier;4,9,14,3,20,24
7343;1255;Veyrier;9,20
7344;1255;Veyrier;9,20
7345;1255;Veyrier;4,9,3,20,24
7346;1255;Veyrier;9,14,3,20
7347;1255;Veyrier;20,25
7348;1255;Veyrier;4,9,14,3,20,24
7349;1255;Veyrier;4,9,14,3,20,24
7350;1255;Veyrier;9,14,3
7351;1255;Veyrier;9,14,3
7352;1255;Veyrier;2,4,5,9,14,3,20,24
7353;1255;Veyrier;2,4,5,9,19,14,3,20,24,25
7355;1255;Veyrier;9,14,3,20
7356;1255;Veyrier;4,9,14,3,24
7357;1255;Veyrier;2,4,5,9,19,14,3,20,24,25
7358;1255;Veyrier;9,14,3,20
7359;1255;Veyrier;9,3
7360;1255;Veyrier;4,9,14,3,20,24
7361;1255;Veyrier;9,14,3,20
7362;1255;Veyrier;9,20
7363;1255;Veyrier;9,14,3,20
7364;1255;Veyrier;4,9,14,3,24,25
7365;1255;Veyrier;4,5,9,11,19,14,3,20,24,25
7367;1255;Veyrier;9,20
19083;1255;Veyrier;20
25554;1255;Veyrier;25
25555;1255;Veyrier;25
30801;1255;Veyrier;4,9,14,3,20,24
7292;1256;Troinex;9
7293;1256;Troinex;9
7294;1256;Troinex;9,3
7295;1256;Troinex;9
7296;1256;Troinex;9,20
7297;1256;Troinex;9,20
7298;1256;Troinex;2,4,5,9,11,19,14,3,20,24,25
7299;1256;Troinex;9
7300;1256;Troinex;9
7301;1256;Troinex;9
7302;1256;Troinex;9,20
7303;1256;Troinex;9,20
7305;1256;Troinex;9
7306;1256;Troinex;9
7307;1256;Troinex;9
6907;1257;La Croix-de-Rozon;9
6908;1257;La Croix-de-Rozon - Bardonnex;2,4,5,9,11,19,3,20,22,24,25
6909;1257;La Croix-de-Rozon;9,3
6910;1257;La Croix-de-Rozon;9,3
6911;1257;La Croix-de-Rozon;9,3,20
7231;1258;Perly-Certoux;2,4,5,9,12,19,14,3,20,24,25
7232;1258;Perly;25
21129;1258;Perly;20
21541;1258;Perly;20
35840;1258;Perly;4,5,20
39849;1258;Perly;20
42992;1258;Perly;12,14,3,20
42993;1258;Perly;9,12,3,20
42994;1258;Perly-Certoux;11,15,18,23
42995;1258;Perly-Certoux;9,12,3,20
42997;1258;Perly-Certoux;25
42998;1258;Perly-Certoux;9,12,3
42999;1258;Perly-Certoux;12,3,20
43000;1258;Perly-Certoux;9,12,3
43001;1258;Perly-Certoux;9,12,3,20
21130;1260;Nyon;20
21209;1260;Nyon;5,20
24201;1260;Nyon;1,2,4,5,34,6,28,9,10,11,12,19,14,17,18,3,20,39,23,24,25,27,26
24202;1260;Nyon;2,4,9,3,20,24,25
24203;1260;Nyon;2,4,9,3,20,24,25
24204;1260;Nyon;2,4,9,3,20,24,25
24205;1260;Nyon;2,4,9,3,20,24,25
24206;1260;Nyon;2,4,9,3,20,24,25
24207;1260;Nyon;2,4,9,3,20,24,25
24208;1260;Nyon;2,4,9,3,20,24,25
25584;1260;Nyon;2,4,9,3,20,24,25
25611;1260;Nyon;2,4,9,3,20,24,25
28592;1260;Nyon;5,20
29273;1260;Nyon;5,28,37,17,30,20,25,29
33140;1260;Nyon;35,5,6,28,17,20
36181;1260;Nyon;4,5,20
39230;1260;Nyon;5,20
47377;1260;Nyon;5,34,37,17,30,20,29
47385;1260;Nyon;5,34,28,19,37,17,30,20,29
942;1261;Longirod;4,5,6,28,14,18,3,20,23,24
955;1261;Marchissy;2,4,5,6,28,7,9,11,19,14,16,17,18,3,20,22,23,24,25
23978;1261;Le Vaud;25
23020;1262;Eysins;20
865;1263;Crassier;1,2,4,5,9,11,13,19,14,18,3,20,23,24,25
9206;1264;St-Cergue;1,2,4,5,34,6,9,10,11,19,14,17,18,3,20,23,24,25,27,26
30826;1264;St-Cergue;9,14,3,20
23578;1267;Coinsins;4,6,28,9,20,24,25
24677;1267;Vich;2,4,5,9,19,3,20,24,25
29274;1267;Vich;5,28,37,17,30,20,29
30659;1267;Vich;4,5,20
41512;1267;Vich;5,6,28,37,17,30,20
23441;1268;Begnins;4,9,20,24,25
23538;1268;Burtigny;4,9,11,19,14,18,3,23,24,25
23432;1269;Bassins;25
30806;1269;Bassins;1,2,4,9,19,14,16,3,20,23,24,25
903;1271;Givrins;2,5,6,28,9,11,19,14,17,3,20,22,25,27,26
23739;1272;Genolier;1,2,4,5,9,11,13,19,14,16,17,18,3,20,23,24,25
30808;1272;Genolier;5,9,19,3,20
30809;1272;Genolier;5,9,19,3,20
814;1273;Arzier-Le Muids;1,2,6,28,9,19,14,18,3,20,39,25
23391;1273;Arzier;4,9,20,24,25
23975;1273;Le Muids;4,9,20,24,25
1024;1274;Signy-Avenex;1,2,4,5,6,28,9,10,19,14,17,18,3,20,23,24
25724;1274;Signy;25
29272;1274;Signy;5,28,37,17,30,20,29
39779;1274;Signy;20,25
39865;1274;Signy;20
23571;1276;Gingins;1,2,4,6,28,7,9,11,13,19,14,16,18,3,20,22,23,24,25
23939;1278;La Rippe;25
25717;1278;La Rippe;2,4,5,7,9,11,14,16,17,3,20,24,25
834;1279;Chavannes-de-Bogis;2,4,5,6,28,9,11,19,14,18,3,20,22,23,24,25
17134;1279;Chavannes-de-Bogis;20
18870;1279;Chavannes-de-Bogis;2,35,5,6,28,14,17,20,22,27,26
21303;1279;Chavannes-de-Bogis;20
39864;1279;Chavannes-De-Bogis;20
7257;1281;Russin;2,4,5,9,19,3,20,24,25
7015;1283;Dardagny;4,5,9,11,19,3,20,24,25
7017;1283;La Plaine;4,5,9,11,19,3,20,24,25
23610;1283;Dardagny;25
23937;1283;La Plaine;25
6955;1284;Chancy;2,4,5,9,11,19,14,3,20,24,25
6959;1284;Chancy;2,4,5,9,11,19,14,3,20,24,25
6962;1284;Chancy;9,11,3,20
19277;1284;Chancy;20
30786;1284;Chancy;9,11,14,3,20
6377;1285;Athenaz (Avusy);2,4,5,9,19,3,20,24,25
6378;1285;Athenaz (Avusy);2,4,5,9,19,3,20,24,25
6901;1285;Athenaz (Avusy);4,9,11,3,20,24
